customer_id,first_name,last_name,gender,email,phone_number,street_address,city,state,zip_code,country,signup_date,birth_date,loyalty_status,preferred_channel,marketing_opt_in,lifetime_value,return_rate,customer_status
437408,Stephanie,White,F,stephanie.white17@gmail.com,(552)825-8146,7926 Elm Rd,Philadelphia,PA,65767,USA,2021-05-17,06/19/1958,Bronze,Web,True,301.9,0.0454,Active
297816,Nancy,Lopez,F,nancy.lopez82@outlook.com,(650)230-5237,8274 River Way,Houston,TX,60960,USA,2018-02-02,10/06/1984,Bronze,Web,True,143.43,0.0576,Active
831380,Jonathan,Jackson,M,jonathan.jackson77@gmail.com,(374)298-4797,8855 Lake Rd,El Paso,TX,10800,USA,2021-08-26,05/28/1988,Platinum,Web,True,634.58,0.1392,Active
350405,David,Rodriguez,M,david.rodriguez22@yahoo.com,(203)958-5081,6561 Elm Blvd,San Jose,CA,21980,USA,2021-09-26,03/12/1986,Bronze,Email,True,216.63,0.048,Inactive
699573,Alexander,Roberts,M,alexander.roberts60@gmail.com,(635)990-5435,8882 Willow Dr,Indianapolis,IN,90935,USA,2020-08-28,11/05/1967,Bronze,Web,True,227.62,0.4899,Inactive
501574,Stephen,Lee,M,stephen.lee75@hotmail.com,(897)554-3292,5222 Cedar Ct,Washington,DC,25159,USA,2021-08-08,02/18/1984,Bronze,In-Store,True,20.57,0.2646,Active
344907,Michelle,Young,F,michelle.young44@yahoo.com,(571)515-2519,4332 Meadow Way,Jacksonville,FL,50272,USA,2018-12-11,04/01/1995,Gold,Phone,True,50.83,0.3685,Active
997594,Jacob,Anderson,M,jacob.anderson19@gmail.com,(741)949-5846,1937 Meadow Ave,Memphis,TN,56714,USA,2022-02-08,04/10/1974,Gold,Mobile App,True,224.04,0.2877,Active
913217,Donna,Hall,F,donna.hall38@hotmail.com,(237)541-4790,8100 Spring Pl,Louisville,KY,13969,USA,2024-05-28,03/21/1996,Gold,Email,True,277.23,0.0208,Active
530728,Betty,Davis,F,betty.davis9@hotmail.com,(859)733-3985,7097 Main Pl,San Francisco,CA,72185,USA,2020-06-10,10/17/1992,Bronze,Web,True,445.59,0.2623,Active
145767,Anna,Lopez,F,anna.lopez23@gmail.com,(686)401-1157,4773 Willow Ct,Louisville,KY,34111,USA,2024-03-30,02/16/1961,Bronze,Web,True,142.3,0.285,Active
433632,Gregory,Jones,M,gregory.jones40@gmail.com,(876)417-6364,3809 Forest Pl,Austin,TX,16553,USA,2020-01-14,12/19/1965,Bronze,Web,True,40.31,0.0968,Active
880879,Nicholas,Torres,M,nicholas.torres62@gmail.com,(485)590-9135,1535 Forest Way,Las Vegas,NV,59663,USA,2019-03-16,12/17/1986,Bronze,Web,True,119.75,0.0284,Active
595951,Emma,Sanchez,F,emma.sanchez51@gmail.com,(819)789-5209,6261 Valley Ln,Denver,CO,54755,USA,2018-09-25,11/05/1982,Bronze,Web,True,292.69,0.0199,Active
839485,BRANDON,Nguyen,M,brandon.nguyen69@outlook.com,(691)433-1277,8804 Lake Rd,Denver,CO,31459,USA,2018-04-29,04/25/1958,Bronze,Mobile App,True,64.31,0.1785,Active
950823,Alexander,Garcia,M,alexander.garcia37@gmail.com,(501)599-5537,8531 Spring Ln,Seattle,WA,91166,USA,2022-08-05,11/02/2001,Silver,In-Store,,-30.11,0.3992,Active
499749,Janet,Robinson,F,janet.robinson48@icloud.com,(536)850-6710,8618 Elm Pl,Denver,CO,24570,USA,2022-02-27,04/19/1994,Gold,In-Store,True,906.23,0.2897,Active
504832,Linda,Lopez,F,linda.lopez60@yahoo.com,(340)506-9664,8954 Washington Ter,Phoenix,AZ,69225,USA,2018-10-20,07/29/1994,Bronze,Mobile App,False,540.81,0.2205,Active
795928,Ryan,Smith,M,ryan.smith34@yahoo.com,(472)411-7970,8232 Pine Pl,Albuquerque,NM,61277,USA,2021-09-06,06/21/2002,Silver,Web,True,53.76,0.0484,Active
930884,Susan,Garcia,F,susan.garcia65@gmail.com,(644)749-2869,1442 Birch Dr,Philadelphia,PA,89921,USA,2020-06-10,08/30/1957,Silver,Web,True,148.16,0.3793,Active
960616,Jonathan,Garcia,M,jonathan.garcia3@hotmail.com,(307)655-8667,9555 Main Rd,Dallas,TX,51369,USA,2021-10-10,01/08/1956,Bronze,Web,False,163.63,0.1061,Suspended
783691,Brenda,Ramirez,F,brenda.ramirez48@gmail.com,(872)520-9267,8922 Oak Way,Albuquerque,NM,11558,USA,2022-09-29,08/20/1973,Bronze,Web,True,102.05,0.1245,Active
259493,Matthew,Rodriguez,M,matthew.rodriguez16@gmail.com,(446)798-2307,270 Lake Pl,El Paso,TX,26469,United States,2022-06-05,10/16/1956,Platinum,Email,False,228.04,0.1061,Active
619389,Kathleen,Martin,F,kathleen.martin93@gmail.com,(787)260-9701,5475 Willow Ave,Phoenix,AZ,75835,USA,2021-07-14,05/12/1986,Silver,Phone,True,253.12,0.3188,Inactive
138817,Robert,Jackson,M,robert.jackson92@gmail.com,(610)271-6623,8798 Forest Dr,Austin,TX,59691,USA,2018-09-07,03/03/1967,Platinum,Phone,True,602.15,0.0638,Inactive
232378,Thomas,Lewis,M,thomas.lewis77@gmail.com,(451)414-6787,4064 Cherry St,Chicago,IL,10932,USA,2020-06-07,04/13/1986,Bronze,Mobile App,True,270.91,0.1518,Active
626690,Jonathan,Lee,M,jonathan.lee38@gmail.com,(452)288-6477,6421 Highland Dr,Las Vegas,NV,86648,USA,2022-10-29,02/08/1963,Silver,Web,True,102.79,0.2071,Active
718849,Larry,Lopez,M,larry.lopez38@gmail.com,(895)828-1697,2295 Spring Dr,Jacksonville,FL,71805,USA,2021-11-21,05/18/1965,Silver,Web,True,91.1,0.1568,Inactive
448121,Daniel,Robinson,M,daniel.robinson84@gmail.com,(204)551-5085,4933 Pine Pl,New York,NY,20775,USA,2019-10-11,11/04/1992,Bronze,Web,False,196.37,0.3427,Active
205239,Steven,Taylor,M,steven.taylor14@icloud.com,(531)849-4354,5584 Willow Ln,Chicago,IL,63686,USA,2022-08-16,11/13/1961,Bronze,Web,True,348.29,0.1472,Inactive
986088,Robert,White,M,robert.white70@gmail.com,(702)419-1135,4426 Elm Way,Houston,TX,65010,USA,2018-06-03,12/13/1971,Bronze,Mobile App,False,606.07,0.4238,Active
561694,Sharon,Rodriguez,F,sharon.rodriguez34@icloud.com,(318)741-4766,9798 Park Dr,Albuquerque,NM,12832,USA,2023-09-17,03/11/1964,Bronze,Web,True,185.22,0.0402,Inactive
204555,Rebecca,Torres,F,rebecca.torres34@yahoo.com,(783)377-3836,8384 Willow Ln,Louisville,KY,90434,USA,2018-07-03,07/14/1992,Bronze,In-Store,True,173.69,0.1611,Active
651499,Cynthia,Carter,F,cynthia.carter91@gmail.com,(985)536-9808,7533 Elm Way,Dallas,TX,26159,USA,2021-08-03,06/15/1986,Bronze,Web,True,-20.74,0.3387,Churned
579123,Paul,Gonzalez,M,paul.gonzalez97@gmail.com,(477)994-1575,3427 River Dr,New York,NY,87417,USA,2022-10-07,10/01/1965,Silver,Mobile App,False,190.76,0.0485,Active
116093,Maria,King,F,maria.king71@gmail.com,(867)965-6884,8488 Lake Dr,Milwaukee,WI,38108,USA,2018-09-24,07/04/2000,Bronze,Mobile App,True,147.15,0.2409,Inactive
857537,Andrew,Carter,M,andrew.carter13@gmail.com,(208)819-1204,1946 Sunset Dr,Indianapolis,IN,77194,USA,01/16/2023,04/01/1956,Bronze,Email,False,330.5,0.0348,Inactive
251157,JOHN,Lopez,M,john.lopez34@yahoo.com,(468)269-3791,3911 Maple Ter,Seattle,WA,14567,USA,2019-06-08,07/08/1990,Silver,Web,True,124.07,0.0991,Active
529893,Jeffrey,Robinson,M,jeffrey.robinson9@gmail.com,(924)906-9105,9792 Hill Ave,Phoenix,AZ,84059,USA,2018-01-30,02/03/1979,Platinum,In-Store,False,456.62,0.0933,Inactive
786587,Lisa,Moore,F,lisa.moore62@outlook.com,(301)849-3366,2462 Hill Pl,Jacksonville,FL,71029,USA,2020-09-10,10/02/1961,Silver,Web,True,569.03,0.0339,Active
261859,Justin,Campbell,M,justin.campbell50@icloud.com,(409)387-3907,6214 Maple Way,Boston,MA,49131,USA,2024-04-04,08/01/1997,Bronze,Web,True,486.71,0.0754,Inactive
178463,Nancy,Jackson,F,nancy.jackson13@gmail.com,(836)252-1580,3252 River Ct,New York,NY,78922,USA,2020-12-21,03/13/1974,Gold,Phone,True,390.99,0.3334,Active
592296,Richard,Hall,M,richard.hall20@icloud.com,(911)868-3782,1018 Elm St,Fort Worth,TX,14167,USA,2020-05-31,07/05/1959,Gold,Web,True,214.6,0.1303,Inactive
919488,Carol,Roberts,F,carol.roberts54@yahoo.com,(784)569-4220,6805 Willow Ter,Louisville,KY,14086,USA,2020-08-26,01/26/1990,Silver,Web,False,866.88,0.3027,Active
377896,KEVIN,Robinson,M,kevin.robinson64@gmail.com,(541)776-1201,525 Meadow Dr,Indianapolis,IN,90653,USA,2021-07-06,09/10/1957,Silver,Web,True,73.12,0.1453,Churned
455007,David,Gonzalez,M,david.gonzalez12@gmail.com,(753)589-1675,8444 Forest Ave,Memphis,TN,95863,USA,2018-05-22,07/03/1995,Bronze,Web,True,462.36,0.1931,Active
753534,Gary,martinez,M,gary.martinez33@gmail.com,(926)992-5576,6776 Cedar Way,Philadelphia,PA,24543,USA,05/07/2019,03/28/1957,Gold,Phone,False,82.81,0.2546,Active
826353,Lisa,Scott,F,lisa.scott59@gmail.com,(450)616-1881,2470 Lake Ln,Louisville,KY,48421,USA,2018-10-08,07/09/1997,Platinum,Phone,False,96.83,0.4694,Active
516791,Nancy,White,F,nancy.white44@gmail.com,(801)476-2348,2425 Oak Ter,Phoenix,AZ,45598,USA,2019-01-16,08/24/1990,Silver,Web,True,891.14,0.2282,Active
781403,Jack,Lewis,M,jack.lewis3@gmail.com,(387)630-6785,5274 Cedar Dr,Louisville,KY,27111,USA,04/28/2023,03/05/1971,Gold,Web,True,359.13,0.1999,Active
184216,Edward,Garcia,M,edward.garcia4@hotmail.com,(476)553-6883,9673 Willow Rd,Oklahoma City,OK,24673,USA,2023-03-23,12/03/1981,Bronze,Web,False,1.55,0.297,Active
993140,Robert,Rodriguez,M,robert.rodriguez69@yahoo.com,(374)640-9855,6729 River Ter,Houston,TX,80236,USA,2019-03-12,11/27/1964,Gold,Web,True,205.45,0.2215,Churned
444525,Steven,Walker,M,steven.walker17@gmail.com,(588)260-1158,8295 Spring Ln,Seattle,WA,50889,USA,2022-10-19,01/31/2001,Silver,Web,False,355.99,0.1164,Active
993744,Steven,Johnson,M,steven.johnson72@yahoo.com,(785)233-9039,4877 Cherry Ter,San Francisco,CA,27121,USA,08/03/2020,04/28/1994,Gold,Phone,False,400.18,0.0318,Active
807115,Jason,Martin,M,jason.martin93@hotmail.com,(602)822-3094,3333 Park Dr,Los Angeles,CA,46516,USA,2018-07-26,03/20/1991,Bronze,Web,True,89.15,0.2996,Inactive
659543,Kimberly,Allen,F,kimberly.allen6@yahoo.com,(429)787-9647,6821 Park Ln,Columbus,OH,[null],USA,2021-01-12,04/15/1995,Bronze,Web,False,38.9,0.1228,Suspended
498468,Karen,Rivera,F,karen.rivera22@gmail.com,(944)703-3431,338 Sunset Rd,Las Vegas,NV,10195,USA,2018-02-09,02/01/1970,Bronze,Web,,516.65,0.0544,Active
432043,Maria,Wilson,F,maria.wilson67@gmail.com,(498)961-7607,7529 Lake Ter,New York,NY,24579,USA,2018-09-07,11/06/1956,Platinum,Web,True,252.82,0.2299,Churned
757246,Mary,Smith,F,mary.smith16@gmail.com,(202)223-2512,6399 Birch Blvd,San Francisco,CA,40814,USA,2023-11-05,NULL,Silver,Mobile App,True,378.08,0.0897,Inactive
853629,Debra,Young,F,debra.young74@yahoo.com,(597)209-9876,5618 River Pl,San Antonio,TX,20774,USA,2023-02-14,09/21/2002,Bronze,Web,False,292.34,0.2688,Active
896290,Sharon,Walker,F,sharon.walker3@outlook.com,(900)424-5080,7219 Cedar Ave,Dallas,TX,42023,USA,2022-05-11,12/22/1976,Bronze,Mobile App,,142.14,0.3451,Active
611650,David,Miller,M,david.miller78@outlook.com,(910)465-6402,8312 Elm Ter,San Francisco,CA,50507,usa,2018-12-15,07/24/1983,Platinum,Web,True,436.38,0.0412,Active
667296,Patricia,Gonzalez,F,patricia.gonzalez27@gmail.com,(444)484-7764,6835 Oak Way,Oklahoma City,OK,52159,USA,2020-11-30,01/30/1956,Silver,Web,True,188.25,0.2129,Inactive
137642,Larry,Hill,M,larry.hill91@gmail.com,(614)642-8235,2529 Main Ave,Nashville,TN,17675,USA,2020-10-22,06/03/1980,Bronze,In-Store,True,1177.42,0.1511,Active
747453,Sarah,Moore,F,sarah.moore70@hotmail.com,(341)868-4645,8510 Meadow Ter,Milwaukee,WI,47877,USA,2018-03-07,06/30/1967,Platinum,Web,False,698.68,0.2958,Inactive
171744,Charles,Sanchez,M,charles.sanchez9@gmail.com,(905)532-3227,7760 Lake Rd,Phoenix,AZ,93515,USA,2018-05-18,08/17/2002,Silver,In-Store,True,1536.96,0.2032,Inactive
346174,Rebecca,Martin,F,rebecca.martin3@gmail.com,(289)363-2551,9275 Elm Pl,Philadelphia,PA,53517,USA,2020-06-29,11/25/1985,Silver,Mobile App,False,509.57,0.0617,Active
761820,Stephen,Davis,M,stephen.davis81@outlook.com,(778)218-5699,6613 Cedar St,El Paso,TX,17973,USA,2022-09-11,03/25/1961,Silver,Mobile App,True,810.94,0.327,Active
817644,Scott,Lopez,M,scott.lopez4@gmail.com,(330)775-4969,8658 Elm Way,San Diego,CA,21359,USA,2018-08-15,09/24/1978,Platinum,In-Store,True,142.27,0.1125,Active
401338,David,Campbell,M,david.campbell17@icloud.com,(270)559-2467,2149 Oak Ln,Milwaukee,WI,79776,USA,2019-12-21,12/27/1972,Gold,Mobile App,False,177.5,0.2189,Inactive
338536,James,Young,M,james.young29@outlook.com,(519)590-1753,5104 Pine Blvd,Boston,MA,67646,USA,2022-10-25,01/17/1994,Bronze,Web,False,557.6,0.1742,Churned
883041,Mark,Green,M,mark.green12@gmail.com,(207)574-9179,3458 River Way,San Jose,CA,29516,USA,2022-04-18,04/04/1957,Platinum,Phone,True,197.05,0.0463,Churned
194769,DONALD,Thompson,,donald.thompson53@hotmail.com,(525)975-2663,2167 Meadow Blvd,Seattle,WA,61673,USA,2022-09-24,06/15/1962,Silver,Web,,100.48,0.1641,ACTIVE
555052,James,Allen,M,james.allen90@hotmail.com,(333)482-2254,7340 Valley Pl,Fort Worth,TX,67933,USA,2022-09-10,10/04/1989,Gold,Mobile App,False,188.94,0.1082,Inactive
203225,Kimberly,Flores,N/A,kimberly.flores85@gmail.com,(261)854-4402,6024 Oak St,San Jose,CA,64104,USA,2023-04-23,11/26/1996,Bronze,Mobile App,False,139.7,0.1495,Inactive
897305,Nicholas,Martin,M,nicholas.martin19@gmail.com,(520)478-4432,5139 Main Ln,San Francisco,CA,64955,USA,2024-05-05,NULL,Gold,Web,False,559.91,0.1287,Inactive
764532,Stephen,Martinez,M,stephen.martinez82@gmail.com,(458)819-6837,2780 Sunset Ln,Houston,TX,85344,USA,2019-09-10,10/17/1962,Bronze,Web,True,773.09,0.516,Active
838083,Patricia,Sanchez,F,patricia.sanchez12@yahoo.com,(886)927-9078,3304 Willow Pl,El Paso,TX,20526,USA,2021-02-06,05/24/1980,Bronze,Email,True,195.2,0.3476,Active
205389,Karen,Robinson,F,karen.robinson29@gmail.com,(800)494-9199,8336 Pine Ave,San Diego,CA,79236,USA,2018-01-11,06/28/1993,Silver,Mobile App,True,278.1,0.3095,Active
565230,Kimberly,Nguyen,F,kimberly.nguyen52@gmail.com,(992)218-6690,1711 Cedar St,Louisville,KY,33821,USA,2022-09-16,01/30/1957,Bronze,In-Store,False,672.68,0.172,Churned
274446,Christopher,White,M,christopher.white93@gmail.com,(230)321-7577,934 River Ter,San Jose,CA,79191,USA,2020-03-14,01/11/1980,Platinum,Web,True,69.96,0.099,Active
827712,James,Thomas,M,james.thomas83@icloud.com,(254)259-4319,2773 Main Dr,Indianapolis,IN,23767,USA,2019-08-06,01/06/1964,Platinum,Web,False,626.23,0.2155,Active
414012,Laura,Scott,F,laura.scott36@gmail.com,(213)414-5879,7879 Cedar Dr,Portland,OR,24016,USA,2018-07-22,03/12/1962,Bronze,Mobile App,True,399.45,0.1665,Active
130353,Jack,Miller,M,jack.miller96@gmail.com,(845)975-7356,2649 Sunset Ter,Denver,CO,N/A,USA,2023-03-27,03/23/1992,Bronze,Mobile App,True,4.07,0.1384,Active
148225,Dorothy,Miller,F,dorothy.miller43@yahoo.com,(843)323-2262,3475 Meadow Rd,Denver,CO,39288,US,2021-03-12,NULL,Gold,Web,False,328.0,0.1971,Inactive
440131,Eric,Hernandez,M,eric.hernandez22@icloud.com,(735)962-1056,7827 Elm Way,Washington,DC,88478,USA,2019-05-04,01/11/1957,Silver,Web,True,357.52,0.1734,Active
934816,Alexander,Anderson,M,alexander.anderson4@yahoo.com,(997)830-8700,2633 Elm Dr,Charlotte,NC,98715,USA,2019-04-04,04/11/1992,Silver,Mobile App,True,239.37,0.2256,Active
158845,Maria,Nguyen,F,maria.nguyen16@icloud.com,(546)432-1660,7430 Valley Pl,Oklahoma City,OK,23899,USA,2022-04-23,07/19/1977,Platinum,Email,True,307.65,0.0467,Active
407618,Daniel,Jackson,M,daniel.jackson60@yahoo.com,(215)373-5208,4903 Washington Blvd,Seattle,WA,37955,USA,2018-03-03,11/13/1987,Bronze,In-Store,False,26.58,0.2986,Inactive
475876,Daniel,Hernandez,M,daniel.hernandez50@icloud.com,(764)560-8469,4352 Highland Way,Portland,OR,12611,USA,05/13/2019,01/19/1990,Bronze,Web,True,676.15,0.0783,Active
493049,Jeffrey,Baker,M,jeffrey.baker89@gmail.com,(791)573-3327,1565 Park St,El Paso,TX,25130,USA,2021-12-31,12/12/1960,Platinum,Mobile App,True,667.47,0.3848,Active
551607,Kenneth,Martinez,M,kenneth.martinez2@gmail.com,(572)247-9563,4327 Pine Ln,Fort Worth,TX,37771,USA,2018-10-25,05/25/1955,Silver,Web,True,290.53,0.1191,Active
252640,Brandon,Wright,M,brandon.wright38@hotmail.com,(224)210-5938,1855 Valley Ter,Las Vegas,NV,19777,USA,2020-06-28,04/15/1967,Bronze,Web,True,7.29,0.1566,Active
356059,Joshua,Anderson,M,joshua.anderson10@gmail.com,(936)573-7359,4864 Highland Dr,Los Angeles,CA,40289,USA,2019-08-27,01/21/1964,Silver,Web,True,533.02,0.0314,Inactive
656968,Carol,Anderson,F,carol.anderson42@gmail.com,(321)979-5524,8270 Valley Ln,San Jose,CA,30377,USA,2024-03-02,02/20/1963,Bronze,Mobile App,True,210.06,0.116,Active
532067,Nicholas,Nguyen,M,nicholas.nguyen32@outlook.com,(962)983-2821,2341 Willow Ave,Louisville,KY,68856,USA,2022-10-05,12/20/1965,Gold,Mobile App,True,-85.38,0.1765,Churned
693418,Kevin,Miller,M,kevin.miller64@outlook.com,(570)465-3535,6266 Main Ter,Phoenix,AZ,70536,USA,2020-08-17,05/20/1988,Bronze,Mobile App,False,286.65,0.1997,Active
814919,Sandra,Campbell,F,sandra.campbell38@gmail.com,(955)578-5590,7027 Meadow Way,Fort Worth,TX,28526,USA,2018-03-19,10/09/1968,Bronze,Email,True,1822.93,0.2227,Active
931016,Brian,Jones,M,brian.jones8@icloud.com,(325)570-7295,4418 Forest Pl,Charlotte,NC,94045,USA,2019-02-21,06/14/1957,Silver,In-Store,True,523.01,0.0842,Active
288803,Kathleen,Nelson,F,Nan,(433)742-1261,3142 Meadow Ln,Boston,MA,19554,USA,2018-09-08,06/04/1974,Platinum,In-Store,True,318.67,0.1569,Inactive
278240,Nicholas,Lee,M,nicholas.lee21@outlook.com,(465)989-7462,8752 Highland Blvd,Washington,DC,69096,USA,2023-02-24,03/31/1971,Silver,In-Store,True,246.91,0.724,Active
283573,Brenda,King,F,brenda.king55@gmail.com,(210)656-7180,3489 Elm Way,Portland,OR,18860,USA,2021-05-14,02/06/1959,Gold,Mobile App,True,299.21,0.1196,Active
182804,Carol,Wilson,F,carol.wilson89@gmail.com,(818)328-4569,8767 Valley Pl,Boston,MA,72283,USA,2024-02-25,12/19/1990,Bronze,In-Store,True,374.29,0.2063,Active
739098,Linda,Clark,F,linda.clark67@hotmail.com,(380)258-6482,6170 Lake Ln,Milwaukee,WI,10789,USA,2018-05-04,08/14/1978,Bronze,Mobile App,True,581.1,0.4778,Active
501126,JOHN,Baker,M,john.baker54@outlook.com,(810)660-8029,4316 Oak Rd,San Francisco,CA,35146,USA,2019-08-17,07/19/1997,Gold,Mobile App,True,553.47,0.1942,Inactive
749813,Edward,Lewis,M,edward.lewis60@gmail.com,(547)552-5172,2701 Valley Ave,Los Angeles,CA,86899,USA,2023-04-25,11/16/1999,Gold,Web,True,87.46,0.15,Active
816318,Donald,King,M,donald.king52@hotmail.com,(666)946-4379,3053 Main Blvd,Dallas,TX,32995,USA,2019-08-26,03/26/1971,Gold,Web,True,209.6,0.1075,Churned
352528,Kathleen,Miller,F,kathleen.miller84@icloud.com,(821)323-9057,1846 Valley Blvd,Houston,TX,17498,USA,2018-11-04,09/12/1996,Bronze,Phone,False,369.65,0.4879,Active
621841,Christopher,Flores,M,christopher.flores35@icloud.com,(790)766-4812,630 Sunset Blvd,Milwaukee,WI,23574,USA,2024-02-03,05/15/1988,Bronze,Web,True,301.49,0.3284,Churned
711484,Justin,Smith,M,justin.smith24@yahoo.com,(297)472-4020,6612 Hill Way,San Antonio,TX,20149,USA,2020-01-04,10/17/1971,Bronze,In-Store,True,731.63,0.2234,Active
250069,Jason,Wright,M,jason.wright98@gmail.com,(421)282-7554,3278 Meadow St,New York,NY,54883,USA,2018-10-20,06/04/1995,Bronze,Email,True,233.16,0.3963,Active
343467,Robert,Jackson,M,robert.jackson59@gmail.com,(486)585-4667,1953 Meadow Blvd,Denver,CO,83819,USA,2020-03-23,09/20/1973,Gold,Web,True,14.76,0.1092,Active
583550,Jeffrey,Ramirez,M,jeffrey.ramirez73@gmail.com,(607)974-6326,4361 Main Blvd,San Diego,CA,55848,USA,2024-03-24,06/24/1955,Bronze,Web,True,24.28,0.2949,Inactive
768891,Janet,Flores,F,janet.flores78@gmail.com,(819)430-3084,7669 Pine Way,Portland,OR,33616,USA,2024-03-02,02/29/1984,Bronze,Mobile App,True,183.21,0.3419,Inactive
366314,Elizabeth,Hernandez,F,elizabeth.hernandez29@gmail.com,(248)505-8032,1074 Elm Ct,Milwaukee,WI,65021,USA,2024-06-03,07/29/1965,Silver,Mobile App,False,91.75,0.0919,Active
581894,Ronald,Adams,M,ronald.adams71@outlook.com,(410)802-9015,4438 Cherry Ter,Austin,TX,58973,USA,2019-12-05,09/12/1995,Silver,Mobile App,False,568.85,0.1374,Active
367729,Jeffrey,Campbell,M,jeffrey.campbell1@gmail.com,(707)572-7763,455 Pine St,New York,NY,81518,USA,2023-09-03,01/05/1994,Platinum,Mobile App,True,1005.36,0.1239,Active
799233,Raymond,Rivera,M,raymond.rivera22@gmail.com,(279)580-5903,4002 Cherry St,Albuquerque,NM,46633,USA,2019-02-28,05/30/1970,Silver,In-Store,True,629.09,0.113,Active
109853,Jonathan,Torres,M,jonathan.torres21@gmail.com,(397)453-4379,2939 Oak Blvd,Albuquerque,NM,42070,USA,2018-05-22,03/15/1975,Silver,Web,True,583.85,0.1457,Active
943718,William,Williams,M,william.williams8@gmail.com,(946)431-6531,4747 Park St,Phoenix,AZ,39627,USA,2022-03-13,09/23/1984,Bronze,Mobile App,True,20.4,0.1003,Churned
587853,Justin,Allen,M,justin.allen27@hotmail.com,(397)366-5825,4135 Highland Blvd,Portland,OR,87607,USA,2024-03-20,07/21/1980,Silver,Web,False,718.34,0.0832,Active
401603,Thomas,smith,M,thomas.smith96@hotmail.com,(325)329-5414,4527 Maple Blvd,Louisville,KY,85993,USA,2024-01-11,05/23/1957,Silver,Mobile App,True,208.94,0.201,Active
810526,Jeffrey,Roberts,M,jeffrey.roberts79@hotmail.com,(257)320-3337,4076 Forest Ct,Austin,TX,35963,USA,2022-05-28,02/01/1983,Bronze,Mobile App,False,90.04,0.3366,Active
673149,Jacob,Robinson,M,jacob.robinson2@gmail.com,(809)993-5394,1622 Birch Dr,San Jose,CA,68738,USA,2022-03-03,12/05/1979,Silver,Mobile App,True,341.56,0.0782,Inactive
265649,Brandon,Miller,M,brandon.miller10@yahoo.com,(693)581-4803,6666 Elm Ct,Denver,CO,45922,USA,2019-06-27,03/22/1971,Bronze,Web,True,194.13,0.1729,Active
177449,Joshua,Martinez,M,joshua.martinez14@hotmail.com,(918)226-7975,2073 Meadow Dr,El Paso,TX,13466,USA,2023-09-15,10/06/1990,Bronze,Mobile App,True,2178.73,0.3422,Active
563187,Larry,Nguyen,M,larry.nguyen18@gmail.com,(395)370-2734,1128 Sunset Dr,Philadelphia,PA,53498,USA,2023-12-24,02/04/1979,Gold,Mobile App,True,446.94,0.1509,Active
462351,James,Lee,M,james.lee18@gmail.com,(855)307-5907,3995 Main Pl,Houston,TX,67883,USA,2021-01-14,10/30/1973,Gold,Web,False,794.55,0.2913,ACTIVE
716113,Justin,Robinson,M,justin.robinson17@gmail.com,(959)457-3151,2612 Maple Pl,Oklahoma City,OK,81467,USA,2019-07-27,05/30/1978,Bronze,Phone,True,9.58,0.1913,Inactive
413685,Carolyn,Taylor,F,carolyn.taylor95@yahoo.com,(509)990-9892,8015 Forest St,Oklahoma City,OK,66547,USA,2021-08-09,10/26/1964,Bronze,Email,True,927.68,0.318,Active
769975,Benjamin,Harris,M,benjamin.harris31@icloud.com,(562)297-6864,1036 Pine Rd,Portland,OR,71246,USA,2024-06-11,10/15/1972,Silver,Email,False,407.5,0.1117,Active
544920,Christine,Jackson,F,christine.jackson43@outlook.com,(952)739-9690,3247 Willow Blvd,Columbus,OH,52026,USA,2021-01-31,02/22/1960,Platinum,Web,False,289.71,0.2074,Active
823846,Alexander,Walker,M,alexander.walker66@gmail.com,(693)328-3757,6037 River Dr,Phoenix,AZ,93577,USA,2022-07-15,06/03/1970,Platinum,Mobile App,True,804.08,0.0897,Active
362246,Jack,White,M,jack.white23@gmail.com,(558)208-2741,8837 Pine Rd,Chicago,IL,96990,USA,2022-05-24,02/21/1970,Silver,Web,True,282.04,0.1858,Active
579027,Christopher,Carter,M,christopher.carter53@gmail.com,(978)457-3953,308 Maple Blvd,Milwaukee,WI,31302,USA,2021-05-13,02/14/1995,Silver,In-Store,True,93.65,0.0198,Churned
986365,Kimberly,Garcia,F,kimberly.garcia2@icloud.com,(603)374-8264,751 Elm Ct,San Jose,CA,62232,USA,2024-05-22,09/13/1970,Bronze,Web,True,455.97,0.1713,Active
416797,Steven,Perez,M,steven.perez24@gmail.com,(491)862-1644,407 Lake Ter,Portland,OR,19813,USA,2018-08-04,06/01/1987,Silver,Web,True,39.2,0.2014,Active
308894,Jack,Carter,M,jack.carter98@gmail.com,(834)381-3203,2726 River Way,Chicago,IL,22274,USA,2024-06-12,09/14/1974,Silver,In-Store,True,504.94,0.0258,Active
503380,Justin,Anderson,M,justin.anderson3@hotmail.com,(672)697-1610,5348 Highland Ln,Fort Worth,TX,62459,USA,01/24/2018,03/13/1959,Silver,Phone,True,269.29,0.1682,Active
994787,Gregory,mitchell,M,gregory.mitchell17@gmail.com,(423)925-9613,5899 Oak St,Columbus,OH,85031,USA,2018-08-13,07/11/1997,Platinum,In-Store,False,37.36,,Inactive
606680,MARK,Robinson,M,mark.robinson57@hotmail.com,(428)889-2823,3468 Washington Ct,Philadelphia,PA,25029,USA,2020-03-29,05/07/1979,Silver,In-Store,True,45.51,0.2966,Active
